path	doc_name	sentence	reference	pictos_ref_ids	sense_keys
enregistrement214.wav	Lectura_comprensiva_El_hada_de_Otonyo	Avec qui la fée de l'automne se promène-t-elle	con quien pasea el hada del otono ?	[[7064], [10276], [8476], [26118], [11712], [], [5531], [], [29951], [], []]	[[], [''], [], ['faerie%1:18:00::', 'faery%1:18:00::', 'fairy%1:18:00::', 'fay%1:18:00::', 'sprite%1:18:00::'], [], [], ['autumn%1:28:00::', 'fall%1:28:00::'], [], ['saunter%2:38:00::', 'stroll%2:38:00::', 'take_the_air%2:38:00::', 'walk%2:38:04::', 'walk%2:38:01::'], [], []]
enregistrement215.wav	Lectura_comprensiva_El_hada_de_Otonyo	où dort la fée de l'automne	donde duerme el hada del otono	[[7764], [28623], [8476], [26118], [11712], [], [5531]]	"[[], [""catch_some_z's%2:29:00::"", 'kip%2:29:00::', ""log_z's%2:29:00::"", 'sleep%2:29:00::', 'slumber%2:29:00::'], [], ['faerie%1:18:00::', 'faery%1:18:00::', 'fairy%1:18:00::', 'fay%1:18:00::', 'sprite%1:18:00::'], [], [], ['autumn%1:28:00::', 'fall%1:28:00::']]"
enregistrement216.wav	Lectura_comprensiva_El_hada_de_Otonyo	dans une maison	en una casa	[[7034], [8474], [2317]]	[[], [], ['house%1:06:00::', 'family%1:14:02::', 'home%1:14:00::', 'house%1:14:05::', 'household%1:14:00::', 'menage%1:14:00::']]
enregistrement217.wav	Lectura_comprensiva_El_hada_de_Otonyo	sur un bateau	en un barco	[[7034], [8474], [6932]]	[[], [], ['sea_boat%1:06:00::', 'boat%1:06:00::', 'liner%1:06:00::', 'ocean_liner%1:06:00::']]
enregistrement218.wav	Historia_social_Jugamos_al_pilla_pilla	Un ou une enfant attrape et les autres courent dans la cour de récréation	un niño o niña pilla y el resto corre por el patio	[[], [], [], [8188], [], [], [], [], [28921], [], [], [33065], [33065], [33065]]	[[], [], [], ['ensnare%2:35:00::', 'entrap%2:35:00::', 'snare%2:35:00::', 'trammel%2:35:00::', 'trap%2:35:00::', 'catch%2:33:10::', 'catch_up_with%2:33:00::', 'overtake%2:33:00::'], [], [], [], [], ['run%2:38:00::', 'run%2:38:05::'], [], [], ['schoolyard%1:15:00::', 'playground%1:06:00::'], ['schoolyard%1:15:00::', 'playground%1:06:00::'], ['schoolyard%1:15:00::', 'playground%1:06:00::']]
enregistrement219.wav	Historia_social_Jugamos_al_pilla_pilla	je dois être vigilant et savoir qui attrape	tengo que estar atento y saber quién pilla	[[], [], [], [], [], [16885], [], []]	[[], [], [], [], [], ['cognise%2:31:00::', 'cognize%2:31:00::', 'know%2:31:01::'], [], []]
enregistrement220.wav	Conciencia_semantica_El_hada_de_Otonyo_2	quand une personne fait quelque chose très soigneusement	cuando una persona hace una cosa con mucho cuidado	[[24053], [8474], [24621], [11749], [], [2722], [7168], [25618]]	[[], [], ['adult_female%1:18:00::', 'woman%1:18:00::'], ['do%2:36:00::', 'make%2:36:05::', 'do%2:41:01::', 'make%2:41:00::', 'create%2:36:03::', 'make%2:36:01::', 'produce%2:36:00::'], [], ['run_up%2:35:01::', 'sew%2:35:00::', 'sew_together%2:35:00::', 'stitch%2:35:00::'], ['many%3:00:00::', 'a_good_deal%4:02:00::', 'a_great_deal%4:02:00::', 'a_lot%4:02:00::', 'lots%4:02:00::', 'much%4:02:04::', 'very_much%4:02:01::', 'legion%5:00:00:many:00', 'numerous%5:00:00:many:00', 'several%5:00:00:some:00', 'much%3:00:00::'], ['care%1:09:00::', 'caution%1:09:00::', 'forethought%1:09:00::', 'precaution%1:09:00::']]
enregistrement221.wav	Conciencia_semantica_El_hada_de_Otonyo_3	les gouttelettes d'eau produites lorsque la nuit se refroidit	gotas de agua que se producen cuando se enfria la noche	[[], [24605], [24605], [24605], [11698], [24053], [8476], [26997], [6481], [27735]]	[[], ['drib%1:23:00::', 'driblet%1:23:00::', 'drop%1:23:00::'], ['drib%1:23:00::', 'driblet%1:23:00::', 'drop%1:23:00::'], ['drib%1:23:00::', 'driblet%1:23:00::', 'drop%1:23:00::'], ['create%2:36:03::', 'make%2:36:01::', 'produce%2:36:00::', 'construct%2:36:01::', 'fabricate%2:36:01::', 'manufacture%2:36:00::', 'assemble%2:36:00::', 'piece%2:36:00::', 'put_together%2:36:00::', 'set_up%2:36:00::', 'tack%2:36:05::', 'tack_together%2:36:00::'], [], [], ['night%1:28:02::', 'dark%1:28:00::', 'night%1:28:00::', 'nighttime%1:28:00::', 'night%1:28:03::', 'night%1:28:04::'], [''], ['lour%2:30:00::', 'lower%2:30:00::', 'turn_down%2:30:00::', 'chill%2:30:01::', 'cool%2:30:01::', 'cool_down%2:30:00::']]
enregistrement222.wav	Conciencia_semantica_El_hada_de_Otonyo_4	Le bruit des feuilles sèches lorsqu'on marche dessus	ruido de las hojas secas al pisarlas	[[], [], [7074], [21982], [5076], [11709], [], [16380], []]	[[], [], [], ['mentha_spicata%1:20:00::', 'spearmint%1:20:00::', 'mint%1:20:01::', 'mint%1:20:00::'], ['foliage%1:20:00::', 'leaf%1:20:00::', 'leafage%1:20:00::', 'autumn%1:28:00::', 'fall%1:28:00::'], [], [], ['step_on%2:38:00::', 'tread_on%2:38:00::'], []]
enregistrement223.wav	Conciencia_semantica_El_hada_de_Otonyo_5	fille d'un frère ou d'une soeur de mon père ou de ma mère	hija de un hermano o hermana de mi padre o de mi madre	[[10340], [7074], [8474], [2423], [11317], [], [], [2422], [7074], [12264], [2497], [11317], [7074], [2497], [2458]]	[['daughter%1:18:00::', 'girl%1:18:04::'], [], [], ['blood_brother%1:18:00::', 'brother%1:18:00::'], [], [], [], ['sis%1:18:00::', 'sister%1:18:00::'], [], [], ['dad%1:18:00::', 'dada%1:18:00::', 'daddy%1:18:00::', 'pa%1:18:00::', 'papa%1:18:00::', 'pappa%1:18:00::', 'pop%1:18:00::', 'begetter%1:18:00::', 'father%1:18:00::', 'male_parent%1:18:00::'], [], [], ['dad%1:18:00::', 'dada%1:18:00::', 'daddy%1:18:00::', 'pa%1:18:00::', 'papa%1:18:00::', 'pappa%1:18:00::', 'pop%1:18:00::', 'begetter%1:18:00::', 'father%1:18:00::', 'male_parent%1:18:00::'], ['ma%1:18:00::', 'mama%1:18:00::', 'mamma%1:18:00::', 'mammy%1:18:00::', 'mom%1:18:00::', 'momma%1:18:00::', 'mommy%1:18:00::', 'mum%1:18:00::', 'mummy%1:18:00::', 'female_parent%1:18:00::', 'mother%1:18:00::']]
enregistrement224.wav	Conciencia_semantica_El_hada_de_Otonyo_6	tissu épais recouvrant le sol	tejido grueso que cubre el suelo	[[3402], [], [26024], [8476], [2575]]	[['cloth%1:06:00::', 'fabric%1:06:00::', 'material%1:06:00::', 'textile%1:06:00::'], [], ['cover%2:35:14::', 'overlay%2:35:00::'], [], ['floor%1:06:00::', 'flooring%1:06:00::']]
enregistrement225.wav	CUANDO ME CORTAN LAS UÑAS	Je suis calme et tranquille 	estoy tranquilo y quieto 	[[], [], [31310], [], [25082]]	[[], [], ['calm%5:00:00:composed:00', 'serene%5:00:00:composed:00', 'tranquil%5:00:00:composed:00', 'unagitated%5:00:00:composed:00'], [], ['seated%3:00:00::', 'sitting%3:00:02::', 'sit%2:35:00::', 'sit_down%2:35:03::', 'sit%2:38:00::', 'sit_down%2:38:00::']]
enregistrement226.wav	CUANDO ME CORTAN LAS UÑAS	très bien	muy bien	[[11599], [11599]]	[['bang-up%5:00:00:good:01', 'bully%5:00:00:good:01', 'corking%5:00:00:good:01', 'cracking%5:00:00:good:01', 'dandy%5:00:00:good:01', 'great%5:00:00:good:01', 'groovy%5:00:00:good:01', 'keen%5:00:00:good:01', 'neat%5:00:00:good:01', 'nifty%5:00:00:good:01', 'not_bad%5:00:00:good:01', 'old%5:00:00:good:01', 'peachy%5:00:00:good:01', 'slap-up%5:00:00:good:01', 'smashing%5:00:00:good:01', 'swell%5:00:00:good:01', 'fantastic%5:00:00:extraordinary:00', 'grand%5:00:00:extraordinary:00', 'howling%5:00:00:extraordinary:00', 'marvellous%5:00:00:extraordinary:00', 'marvelous%5:00:00:extraordinary:00', 'rattling%5:00:00:extraordinary:00', 'terrific%5:00:00:extraordinary:00', 'tremendous%5:00:00:extraordinary:00', 'wonderful%5:00:00:extraordinary:00', 'wondrous%5:00:00:extraordinary:00', 'all_right%5:00:00:satisfactory:00', 'cool%5:00:00:satisfactory:00', 'fine%5:00:00:satisfactory:00', 'hunky-dory%5:00:00:satisfactory:00', 'o.k.%5:00:00:satisfactory:00', 'ok%5:00:00:satisfactory:00', 'okay%5:00:00:satisfactory:00', 'successful%3:00:00::'], ['bang-up%5:00:00:good:01', 'bully%5:00:00:good:01', 'corking%5:00:00:good:01', 'cracking%5:00:00:good:01', 'dandy%5:00:00:good:01', 'great%5:00:00:good:01', 'groovy%5:00:00:good:01', 'keen%5:00:00:good:01', 'neat%5:00:00:good:01', 'nifty%5:00:00:good:01', 'not_bad%5:00:00:good:01', 'old%5:00:00:good:01', 'peachy%5:00:00:good:01', 'slap-up%5:00:00:good:01', 'smashing%5:00:00:good:01', 'swell%5:00:00:good:01', 'fantastic%5:00:00:extraordinary:00', 'grand%5:00:00:extraordinary:00', 'howling%5:00:00:extraordinary:00', 'marvellous%5:00:00:extraordinary:00', 'marvelous%5:00:00:extraordinary:00', 'rattling%5:00:00:extraordinary:00', 'terrific%5:00:00:extraordinary:00', 'tremendous%5:00:00:extraordinary:00', 'wonderful%5:00:00:extraordinary:00', 'wondrous%5:00:00:extraordinary:00', 'all_right%5:00:00:satisfactory:00', 'cool%5:00:00:satisfactory:00', 'fine%5:00:00:satisfactory:00', 'hunky-dory%5:00:00:satisfactory:00', 'o.k.%5:00:00:satisfactory:00', 'ok%5:00:00:satisfactory:00', 'okay%5:00:00:satisfactory:00', 'successful%3:00:00::']]
enregistrement227.wav	CUANDO ME CORTAN LAS UÑAS	si je suis nerveux je respire	si estoy nervioso respiro	[[], [], [], [30391], [], [34508]]	[[], [], [], ['anxious%5:00:00:troubled:00', 'nervous%5:00:00:troubled:00', 'queasy%5:00:00:troubled:00', 'uneasy%5:00:00:troubled:00', 'unquiet%5:00:00:troubled:00', 'heebie-jeebies%1:26:00::', 'jitters%1:26:00::', 'screaming_meemies%1:26:00::', 'nerves%1:26:00::', 'nervousness%1:26:00::'], [], ['a_capella%4:02:00::', 'a_cappella%4:02:00::', 'able%3:00:00::', 'breathe%2:29:00::', 'entity%1:03:00::', 'respire%2:29:00::', 'suspire%2:29:03::', 'take_a_breath%2:29:00::']]
enregistrement228.wav	CUANDO ME CORTAN LAS UÑAS	ça ne fait pas mal	no duele	[[], [5526], [], [], [30620]]	[[], ['no%1:10:00::', 'no%4:02:00::', 'no%4:02:01::'], [], [], ['hurt%2:29:02::', 'suffer%2:29:00::', 'ache%2:39:01::', 'hurt%2:39:01::', 'suffer%2:39:00::', 'hurt%2:29:02::', 'suffer%2:29:00::', 'ache%2:39:01::', 'hurt%2:39:01::', 'suffer%2:39:00::']]
enregistrement229.wav	CUANDO ME CORTAN LAS UÑAS	l'ongle repousse	la uña vuelve a crecer	[[], [2783], [23991]]	[[], ['nail%1:08:00::'], ['grow%2:30:02::', 'farm%2:36:00::', 'grow%2:36:00::', 'produce%2:36:05::', 'raise%2:36:03::']]
enregistrement230.wav	Poesia_El_Otonyo	L’arbre se remplit de feuilles	el arbol de hojas se lleno	[[], [5063], [], [7146], [], [5076]]	[[], ['autumn%1:28:00::', 'fall%1:28:00::', 'tree%1:20:00::'], [], ['fill%2:30:01::', 'fill_up%2:30:00::', 'make_full%2:30:00::', 'fill%2:42:00::', 'occupy%2:42:01::'], [], ['foliage%1:20:00::', 'leaf%1:20:00::', 'leafage%1:20:00::', 'autumn%1:28:00::', 'fall%1:28:00::']]
enregistrement231.wav	Poesia_El_Otonyo	Le ciel est devenu nuageux	el cielo de nubes se volvio	[[], [2883], [], [], [2883]]	[[], ['cloud%1:17:00::'], [], [], ['cloud%1:17:00::']]
enregistrement232.wav	Poesia_El_Otonyo	la cigogne a quitté le nid	la cigüeña del nido se marcho	[[], [3015], [], [2432], [], [7173]]	[[], ['stork%1:05:00::', 'ciconia_ciconia%1:05:00::', 'white_stork%1:05:00::'], [], ['go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::'], [], ['nest%1:17:00::']]
enregistrement233.wav	Poesia_El_Otonyo	l'automne est déjà là	el otono ya llego	[[], [5531], [], [], [6491]]	[[], ['autumn%1:28:00::', 'fall%1:28:00::'], [], [], ['come_in%2:38:02::', 'enter%2:38:00::', 'get_in%2:38:01::', 'get_into%2:38:00::', 'go_in%2:38:00::', 'go_into%2:38:00::', 'move_into%2:38:00::']]
enregistrement234.wav	Las_habichuelas_magicas	Juan a rencontré un magicien	Juan se encontro con un mago	[[7176], [], [], [], [2932]]	[['boy%1:18:00::', 'male_child%1:18:00::'], [], [], [], ['conjurer%1:18:01::', 'conjuror%1:18:01::', 'illusionist%1:18:01::', 'magician%1:18:01::', 'prestidigitator%1:18:00::']]
enregistrement235.wav	Las_habichuelas_magicas	Juan échange la vache contre des haricots magiques	Juan cambio la vaca por habichuelas magicas	[[7176], [37360], [], [2609], [7212], [], [8354], []]	[['boy%1:18:00::', 'male_child%1:18:00::'], ['change%2:40:00::', 'exchange%2:40:00::', 'interchange%2:40:00::'], [], ['cow%1:05:01::', 'moo-cow%1:05:00::', 'cow%1:05:02::', 'dairy_cattle%1:05:00::', 'dairy_cow%1:05:00::', 'milch_cow%1:05:00::', 'milcher%1:05:00::', 'milk_cow%1:05:00::', 'milker%1:05:00::'], [], [], ['green_bean%1:13:00::', 'golden_gram%1:20:00::', 'green_bean%1:20:01::', 'green_gram%1:20:00::', 'green_soy%1:20:00::', 'mash_bean%1:20:00::', 'monggo%1:20:00::', 'moong%1:20:00::', 'mung%1:20:01::', 'mung_bean%1:20:01::', 'munggo%1:20:00::', 'golden_gram%1:13:00::', 'green_bean%1:13:01::', 'green_gram%1:13:00::', 'green_soy%1:13:00::', 'mash_bean%1:13:00::', 'monggo%1:13:00::', 'moong%1:13:00::', 'mung%1:13:00::', 'mung_bean%1:13:00::', 'munggo%1:13:00::'], []]
enregistrement236.wav	Las_habichuelas_magicas	Juan a escaladé la plante	Juan subio por la planta	[[7176], [], [2795], [], [3143]]	[['boy%1:18:00::', 'male_child%1:18:00::'], [], ['ascend%2:38:02::', 'go_up%2:38:10::', 'climb%2:38:00::', 'climb_up%2:38:00::', 'go_up%2:38:01::', 'mount%2:38:00::'], [], ['flora%1:03:00::', 'plant%1:03:00::', 'plant_life%1:03:00::']]
enregistrement237.wav	Las_habichuelas_magicas	Juan a trouvé un château	Juan encontro un castillo	[[7176], [], [5990], [], [5950]]	[['boy%1:18:00::', 'male_child%1:18:00::'], [], ['find%2:40:00::', 'regain%2:40:01::', 'appear%2:30:00::', 'locate%2:40:00::', 'turn_up%2:40:00::'], [], ['castle%1:06:00::']]
enregistrement238.wav	Las_habichuelas_magicas	dans le château vivait un ogre	en el castillo vivia un ogro 	[[], [], [5950], [7302], [], [6160]]	[[], [], ['castle%1:06:00::'], ['dwell%2:42:00::', 'inhabit%2:42:00::', 'live%2:42:08::', 'populate%2:42:00::', 'lodge_in%2:42:00::', 'occupy%2:42:00::', 'reside%2:42:01::'], [], ['ogre%1:18:00::']]
enregistrement239.wav	Las_habichuelas_magicas	l'ogre avait une poule magique	el ogro tenia una gallina magica	[[], [6160], [7271], [], [2403], []]	[[], ['ogre%1:18:00::'], ['have%2:40:04::', 'own%2:40:00::', 'possess%2:40:00::', 'have%2:40:00::', 'have_got%2:40:00::', 'hold%2:40:00::'], [], ['biddy%1:05:02::', 'hen%1:05:01::'], []]
enregistrement240.wav	Las_habichuelas_magicas	la poule aux œufs d'or	la gallina ponia huevos de oro	[[], [2403], [], [2427], [], [6161]]	[[], ['biddy%1:05:02::', 'hen%1:05:01::'], [], ['egg%1:13:00::', 'eggs%1:13:00::', 'egg%1:05:00::'], [], ['atomic_number_79%1:27:00::', 'au%1:27:00::', 'gold%1:27:00::']]
enregistrement241.wav	Las_habichuelas_magicas	l'ogre avait une harpe magique	el ogro tenia un arpa magica	[[], [6160], [7271], [], [8493], []]	[[], ['ogre%1:18:00::'], ['have%2:40:04::', 'own%2:40:00::', 'possess%2:40:00::', 'have%2:40:00::', 'have_got%2:40:00::', 'hold%2:40:00::'], [], ['harp%1:06:00::'], []]
enregistrement242.wav	Las_habichuelas_magicas	Par sa musique elle produisait des diamants	con su musica producia diamantes	[[], [], [24791], [], [11698], [], [6475]]	[[], [], ['music%1:04:00::', 'song%1:10:00::', 'vocal%1:10:01::', 'composing%1:04:00::', 'composition%1:04:02::', 'musical_score%1:10:00::', 'score%1:10:00::', 'staff%1:10:00::', 'stave%1:10:00::'], [], ['create%2:36:03::', 'make%2:36:01::', 'produce%2:36:00::', 'construct%2:36:01::', 'fabricate%2:36:01::', 'manufacture%2:36:00::', 'assemble%2:36:00::', 'piece%2:36:00::', 'put_together%2:36:00::', 'set_up%2:36:00::', 'tack%2:36:05::', 'tack_together%2:36:00::'], [], ['diamond%1:21:00::', 'adamant%1:27:00::', 'diamond%1:27:00::', 'brilliant%5:00:00:bright:00', 'spark%2:43:00::', 'sparkle%2:43:02::']]
enregistrement243.wav	Las_habichuelas_magicas	Juan a pris la poule et la harpe magique	Juan se llevo la gallina y el arpa magica	[[7176], [], [37223], [], [2403], [], [], [8493], []]	[['boy%1:18:00::', 'male_child%1:18:00::'], [], ['bring%2:38:00::', 'convey%2:38:00::', 'take%2:38:10::', 'carry%2:40:00::', 'stock%2:40:00::', 'stockpile%2:40:00::'], [], ['biddy%1:05:02::', 'hen%1:05:01::'], [], [], ['harp%1:06:00::'], []]
enregistrement244.wav	Las_habichuelas_magicas	juan descendit par la plante	juan bajo por la planta	[[7176], [2654], [], [], [3143]]	[['boy%1:18:00::', 'male_child%1:18:00::'], ['come_down%2:38:00::', 'descend%2:38:00::', 'fall%2:38:00::', 'go_down%2:38:02::'], [], [], ['flora%1:03:00::', 'plant%1:03:00::', 'plant_life%1:03:00::']]
enregistrement245.wav	Las_habichuelas_magicas	Juan a coupé la plante	Juan corto la planta	[[7176], [], [5975], [], [3143]]	[['boy%1:18:00::', 'male_child%1:18:00::'], [], ['cut%2:35:00::', 'cut%2:35:10::'], [], ['flora%1:03:00::', 'plant%1:03:00::', 'plant_life%1:03:00::']]
enregistrement246.wav	Las_habichuelas_magicas	l'ogre est tombé	el ogro se cayo	[[], [6160], [], [4582]]	[[], ['ogre%1:18:00::'], [], ['fall%2:38:15::', 'fall_down%2:38:15::', 'fall%2:38:03::', 'fall%2:38:14::', 'fall_over%2:29:00::', 'go_over%2:29:00::']]
enregistrement247.wav	Las_habichuelas_magicas	l'ogre est parti	el ogro se fue	[[], [6160], [], [2432]]	[[], ['ogre%1:18:00::'], [], ['go%2:38:00::', 'locomote%2:38:00::', 'move%2:38:03::', 'travel%2:38:00::']]
enregistrement248.wav	Las_habichuelas_magicas	Juan et sa mère vivèrent heureux	juan y su mama vivieron felices	[[7176], [], [], [2458], [7302], [3250]]	[['boy%1:18:00::', 'male_child%1:18:00::'], [], [], ['ma%1:18:00::', 'mama%1:18:00::', 'mamma%1:18:00::', 'mammy%1:18:00::', 'mom%1:18:00::', 'momma%1:18:00::', 'mommy%1:18:00::', 'mum%1:18:00::', 'mummy%1:18:00::', 'female_parent%1:18:00::', 'mother%1:18:00::'], ['dwell%2:42:00::', 'inhabit%2:42:00::', 'live%2:42:08::', 'populate%2:42:00::', 'lodge_in%2:42:00::', 'occupy%2:42:00::', 'reside%2:42:01::'], ['happy%3:00:00::', 'cheerful%3:00:00::']]
enregistrement249.wav	Cuento_Mi_casa_es_un_castillo	ma maison est un château	mi casa es un castillo	[[12264], [2317], [5581], [8474], [5950]]	[[], ['house%1:06:00::', 'family%1:14:02::', 'home%1:14:00::', 'house%1:14:05::', 'household%1:14:00::', 'menage%1:14:00::'], ['be%2:42:03::', 'be%2:42:06::'], [], ['castle%1:06:00::']]
enregistrement250.wav	Cuento_Mi_casa_es_un_castillo	les gens travaillent dur	la gente trabaja mucho	[[8476], [7116], [6624], [5521]]	[[], ['group%1:03:00::', 'grouping%1:03:00::', 'staff%1:14:01::', 'people%1:14:00::'], ['work%2:41:02::'], ['a_good_deal%4:02:00::', 'a_great_deal%4:02:00::', 'a_lot%4:02:00::', 'lots%4:02:00::', 'much%4:02:04::', 'very_much%4:02:01::', 'much%4:02:00::', 'a_good_deal%4:02:00::', 'a_great_deal%4:02:00::', 'a_lot%4:02:00::', 'lots%4:02:00::', 'much%4:02:04::', 'very_much%4:02:01::']]
enregistrement251.wav	Cuento_Mi_casa_es_un_castillo	les gens ne s'amusent pas	la gente no se divierte	[[8476], [7116], [5526], [], [16647], []]	[[], ['group%1:03:00::', 'grouping%1:03:00::', 'staff%1:14:01::', 'people%1:14:00::'], ['no%1:10:00::', 'no%4:02:00::', 'no%4:02:01::'], [], ['amuse%2:41:00::', 'disport%2:41:00::', 'divert%2:41:00::', 'bask%2:37:13::', 'enjoy%2:37:00::', 'relish%2:37:00::', 'savor%2:37:00::', 'savour%2:37:00::', 'delight%2:34:00::', 'enjoy%2:34:00::', 'revel%2:34:00::'], []]
enregistrement252.wav	Cuento_Mi_casa_es_un_castillo	un virus arrive et les gens jouent à cache cache	llega un virus y la gente juega a esconderse	[[8474], [24459], [16807], [11399], [8476], [7116], [6537], [], [6493],  [6493]]	[[], ['virus%1:05:00::'], ['arrive%2:38:00::', 'come%2:38:04::', 'get%2:38:00::', 'arrive_at%2:38:00::', 'attain%2:38:01::', 'gain%2:38:00::', 'hit%2:38:00::', 'make%2:38:00::', 'reach%2:38:01::'], [], [], ['group%1:03:00::', 'grouping%1:03:00::', 'staff%1:14:01::', 'people%1:14:00::'], ['play%2:41:03::', 'play%2:41:00::', 'recreate%2:41:00::'], [], ['hide%2:39:01::', 'hide_out%2:39:00::', 'disappear%2:30:00::', 'go_away%2:30:00::', 'vanish%2:30:00::'], ['hide%2:39:01::', 'hide_out%2:39:00::', 'disappear%2:30:00::', 'go_away%2:30:00::', 'vanish%2:30:00::']]
enregistrement253.wav	Cuento_Mi_casa_es_un_castillo	les enfants à la maison font beaucoup d'activités	los minos en casa hacen muchas actividades	[[8477], [7178], [7034], [], [2317], [11749], [7168], [], [8008]]	[[], ['baby%1:18:03::', 'child%1:18:06::', 'child%1:18:00::', 'fry%1:18:00::', 'kid%1:18:00::', 'minor%1:18:00::', 'nestling%1:18:00::', 'nipper%1:18:00::', 'shaver%1:18:00::', 'small_fry%1:18:01::', 'tiddler%1:18:00::', 'tike%1:18:01::', 'tyke%1:18:01::', 'youngster%1:18:00::'], [], [], ['house%1:06:00::', 'family%1:14:02::', 'home%1:14:00::', 'house%1:14:05::', 'household%1:14:00::', 'menage%1:14:00::'], ['do%2:36:00::', 'make%2:36:05::', 'do%2:41:01::', 'make%2:41:00::', 'create%2:36:03::', 'make%2:36:01::', 'produce%2:36:00::'], ['many%3:00:00::', 'a_good_deal%4:02:00::', 'a_great_deal%4:02:00::', 'a_lot%4:02:00::', 'lots%4:02:00::', 'much%4:02:04::', 'very_much%4:02:01::', 'legion%5:00:00:many:00', 'numerous%5:00:00:many:00', 'several%5:00:00:some:00', 'much%3:00:00::'], [], ['activity%1:04:00::']]
enregistrement254.wav	Cuento_Mi_casa_es_un_castillo	faire travailler le cerveau faire des puzzles des mémoris	hacer trabajar el cerebros hacer puzzles memoris	[[11749], [6624], [8476], [2696], [11749], [], [2540], [], [11295]]	[['do%2:36:00::', 'make%2:36:05::', 'do%2:41:01::', 'make%2:41:00::', 'create%2:36:03::', 'make%2:36:01::', 'produce%2:36:00::'], ['work%2:41:02::'], [], ['brain%1:08:00::', 'encephalon%1:08:00::'], ['do%2:36:00::', 'make%2:36:05::', 'do%2:41:01::', 'make%2:41:00::', 'create%2:36:03::', 'make%2:36:01::', 'produce%2:36:00::'], [], ['puzzle%1:06:00::', 'jigsaw_puzzle%1:06:00::'], [], ['beano%1:04:00::', 'bingo%1:04:00::', 'keno%1:04:00::', 'lotto%1:04:00::']]
enregistrement255.wav	Cuento_Mi_casa_es_un_castillo	travailler et jouer en équipe nettoyer balayer jeux de société	trabajar y jugar en equipo limpiar barrer, juegos de mesa	[[6624], [11399], [6537], [7034], [15264], [3351], [6059], [9810], [], []]	[['work%2:41:02::'], [], ['play%2:41:03::', 'play%2:41:00::', 'recreate%2:41:00::'], [], ['squad%1:14:00::', 'team%1:14:00::'], ['clean%2:35:02::', 'clean%2:35:00::', 'make_clean%2:35:00::'], ['broom%2:35:00::', 'sweep%2:35:00::'], ['board_game%1:04:00::'], [], []]
enregistrement256.wav	Cuento_Mi_casa_es_un_castillo	Appeler ses amis et sa famille	llamar a amistades y familiares	[[21980], [], [25790], [11399], [], [24515]]	[['call%2:32:01::', 'call_up%2:32:00::', 'phone%2:32:00::', 'ring%2:32:00::', 'telephone%2:32:00::', 'dial%2:31:00::'], [], ['friend%1:18:00::', 'acquaintance%1:18:00::', 'friend%1:18:02::'], [], [], ['family%1:14:00::', 'family_unit%1:14:00::']]
enregistrement257.wav	Cuento_Mi_casa_es_un_castillo	créer écrire des histoires faire des travaux manuels	crear : escribir cuentos, hcer manualidades	[[11698], [2380], [], [6472], [11749], [], [24769], [24769]]	[['create%2:36:03::', 'make%2:36:01::', 'produce%2:36:00::', 'construct%2:36:01::', 'fabricate%2:36:01::', 'manufacture%2:36:00::', 'assemble%2:36:00::', 'piece%2:36:00::', 'put_together%2:36:00::', 'set_up%2:36:00::', 'tack%2:36:05::', 'tack_together%2:36:00::'], ['write%2:36:01::', 'write%2:32:00::', 'writing%1:10:01::'], [], ['narration%1:10:01::', 'narrative%1:10:00::', 'story%1:10:03::', 'tale%1:10:00::', 'storybook%1:10:00::', 'story%1:10:00::'], ['do%2:36:00::', 'make%2:36:05::', 'do%2:41:01::', 'make%2:41:00::', 'create%2:36:03::', 'make%2:36:01::', 'produce%2:36:00::'], [], ['arts_and_crafts%1:04:00::', 'handcraft%1:06:00::', 'handicraft%1:06:00::', 'handiwork%1:06:00::', 'handwork%1:06:00::', 'hand-crafted%3:00:00::', 'handmade%3:00:00::'], ['arts_and_crafts%1:04:00::', 'handcraft%1:06:00::', 'handicraft%1:06:00::', 'handiwork%1:06:00::', 'handwork%1:06:00::', 'hand-crafted%3:00:00::', 'handmade%3:00:00::']]
enregistrement258.wav	Cuento_Mi_casa_es_un_castillo	bouger le corps danser sauter	mover el cuerpo bailar saltar	[[7167], [8476], [2728], [6052], [6608]]	[['move%2:38:00::', 'displace%2:38:02::', 'move%2:38:01::'], [], ['body%1:08:01::', 'torso%1:08:00::', 'trunk%1:08:00::'], ['dance%2:38:01::', 'dance%2:36:00::', 'trip_the_light_fantastic%2:36:00::', 'trip_the_light_fantastic_toe%2:36:00::'], ['hop%2:38:00::', 'hop-skip%2:38:00::', 'skip%2:38:00::']]
